           164            272 
           115             79            127            101            197            174              0              0              0              1 
            24            115            128            101            200            102              0              0              0              1 
           115             65            128            174             59            199              0              0              0              1 
            68             75            148             10            137            240              0              0              0              1 
            41            129            161             80            239             93              0              0              0              1 
            67             76            150             17            135            244              0              0              0              1 
            51            130            164             78            243             95              0              0              0              1 
            20            113            131            169            206              5              0              0              0              1 
           113             69            131            181             61            205              0              0              0              1 
            11            111            132            165            208              9              0              0              0              1 
           111             70            132            183             63            207              0              0              0              1 
            26            126            133             45            210            196              0              0              0              1 
           126             72            133              3            195            209              0              0              0              1 
            62             78            134            168            124             39              0              0              0              1 
           134             90            144            123            250             39              0              0              0              1 
            61             84            135            164            118              7              0              0              0              1 
           135             87            142            117            252              7              0              0              0              1 
            63            118            136            242            216             22              0              0              0              1 
           118             53            136             24             55            215              0              0              0              1 
            93            129            137             47            218             40              0              0              0              1 
           129             40            137             80             15            217              0              0              0              1 
            94            130            138             30            220             51              0              0              0              1 
           130             50            138             78             28            219              0              0              0              1 
            64            122            151            141            267            245              0              0              0              1 
            43            139            162             43             19             35              0              0              0              1 
           148             97            161            137            265            239              0              0              0              1 
            97             69            140            138             94            265              0              0              0              1 
            55             56            157              0             86            258              3              0              0              1 
           121             66            141            186             58            253              0              0              0              1 
            38             37            158              0             84            260              3              0              0              1 
           120             61            142            184              7            251              0              0              0              1 
            56              6            143              0            272            230              3              0              0              1 
           121             56            143             86            229             85              0              0              0              1 
            48             47            159              0             82            262              3              0              0              1 
           119             62            144            182             39            249              0              0              0              1 
            45             46            160              0             88            264              3              0              0              1 
           117             65            145             59             60            247              0              0              0              1 
            37              3            146              0            270            236              3              0              0              1 
           120             37            146             84            235             83              0              0              0              1 
            46              5            147              0             90            238              3              0              0              1 
           117             46            147             88            237             87              0              0              0              1 
           129            148            161            240            223            202              0              0              0              1 
           129             68            148             47            201            239              0              0              0              1 
            63             73            149             52            179            242              0              0              0              1 
           118             63            149            215            241            255              0              0              0              1 
           130            150            164            244            159            204              0              0              0              1 
           130             67            150             30            203            243              0              0              0              1 
           104             64            151            126            221            246              0              0              0              1 
           139            104            151             12            245             19              0              0              0              1 
           117            145            160            234            263             88              0              0              0              1 
           145             88            152            120             73            263              0              0              0              1 
           119            144            159            232            261             82              0              0              0              1 
           144             90            153            212             67            261              0              0              0              1 
           120            142            158            228            259             84              0              0              0              1 
           142             87            154            214             65            259              0              0              0              1 
           121            141            157            226            257             86              0              0              0              1 
           141             89            155             58             75            257              0              0              0              1 
           118            149            156            242            256            153              0              0              0              1 
           149            105            156            179             89            255              0              0              0              1 
           141            155            157            254            258            253              0              0              0              1 
           155             55            157            121            225            257              0              0              0              1 
           142            154            158            252            260            251              0              0              0              1 
           154             38            158            111            227            259              0              0              0              1 
           144            153            159            250            262            249              0              0              0              1 
           153             48            159             99            231            261              0              0              0              1 
           145            152            160            248            264            247              0              0              0              1 
           152             45            160            119            233            263              0              0              0              1 
            97            140            161            224            266            223              0              0              0              1 
           140              4            161             46             93            265              0              0              0              1 
           151            122            162            221            268             19              0              0              0              1 
           162            122            163            267             92            188              0              0              0              1 
            99            146            163             34            270             92              0              0              0              1 
           146              3            163            235             91            269              0              0              0              1 
            96            143            164             96            272            159              0              0              0              1 
           143              6            164            229             95            271              0              0              0              1 
-2.00000000000000e+00 -2.00000000000000e+00 
-2.00000000000000e+00  2.00000000000000e+00 
-1.00000000000000e+00  0.00000000000000e+00 
 0.00000000000000e+00 -1.00000000000000e+00 
 0.00000000000000e+00  1.00000000000000e+00 
 1.00000000000000e+00  0.00000000000000e+00 
 2.00000000000000e+00 -2.00000000000000e+00 
 2.00000000000000e+00  2.00000000000000e+00 
-2.00000000000000e+00 -1.50000000000000e+00 
-2.00000000000000e+00 -1.00000000000000e+00 
-2.00000000000000e+00 -5.00000000000000e-01 
-2.00000000000000e+00  0.00000000000000e+00 
-2.00000000000000e+00  5.00000000000000e-01 
-2.00000000000000e+00  1.00000000000000e+00 
-2.00000000000000e+00  1.50000000000000e+00 
-1.50000000000000e+00 -2.00000000000000e+00 
-1.00000000000000e+00 -2.00000000000000e+00 
-5.00000000000000e-01 -2.00000000000000e+00 
 0.00000000000000e+00 -2.00000000000000e+00 
 5.00000000000000e-01 -2.00000000000000e+00 
 1.00000000000000e+00 -2.00000000000000e+00 
 1.50000000000000e+00 -2.00000000000000e+00 
-1.50000000000000e+00  2.00000000000000e+00 
-1.00000000000000e+00  2.00000000000000e+00 
-5.00000000000000e-01  2.00000000000000e+00 
 0.00000000000000e+00  2.00000000000000e+00 
 5.00000000000000e-01  2.00000000000000e+00 
 1.00000000000000e+00  2.00000000000000e+00 
 1.50000000000000e+00  2.00000000000000e+00 
 2.00000000000000e+00 -1.50000000000000e+00 
 2.00000000000000e+00 -1.00000000000000e+00 
 2.00000000000000e+00 -5.00000000000000e-01 
 2.00000000000000e+00  0.00000000000000e+00 
 2.00000000000000e+00  5.00000000000000e-01 
 2.00000000000000e+00  1.00000000000000e+00 
 2.00000000000000e+00  1.50000000000000e+00 
-9.66089464782378e-01 -2.58207563863840e-01 
-8.66240760767848e-01 -4.99626805109913e-01 
-7.07106781186547e-01 -7.07106781186548e-01 
-4.99626805109913e-01 -8.66240760767849e-01 
-2.58207563863840e-01 -9.66089464782378e-01 
-9.66089464782378e-01  2.58207563863840e-01 
-8.66240760767848e-01  4.99626805109913e-01 
-7.07106781186547e-01  7.07106781186548e-01 
-4.99626805109913e-01  8.66240760767849e-01 
-2.58207563863840e-01  9.66089464782378e-01 
 2.58207563863840e-01 -9.66089464782378e-01 
 4.99626805109913e-01 -8.66240760767848e-01 
 7.07106781186548e-01 -7.07106781186547e-01 
 8.66240760767849e-01 -4.99626805109913e-01 
 9.66089464782378e-01 -2.58207563863840e-01 
 2.58207563863840e-01  9.66089464782378e-01 
 4.99626805109913e-01  8.66240760767848e-01 
 7.07106781186548e-01  7.07106781186547e-01 
 8.66240760767849e-01  4.99626805109913e-01 
 9.66089464782378e-01  2.58207563863840e-01 
 1.29662115275842e+00  1.25946816770142e+00 
-1.28108467809232e+00  1.21926477380885e+00 
 1.27444912390707e+00 -1.23962072522282e+00 
-1.23938388643613e+00 -1.22713944823296e+00 
-1.43963965508736e+00 -6.94117413121949e-01 
 7.31233715144564e-01 -1.45880165884449e+00 
 6.76163504802578e-01  1.37477739888849e+00 
-1.45251487540379e+00  6.40234895236791e-01 
-7.38768712045727e-01  1.42138823536108e+00 
 1.39393442696488e+00  6.92354657113810e-01 
 1.43721408378998e+00 -6.07403083224464e-01 
-5.82330652819184e-01 -1.43336720092955e+00 
 1.29474059903719e-01 -1.47904188526518e+00 
-1.46794802847652e+00 -1.13797138383383e-01 
 1.52796032093879e+00  6.37390374287107e-02 
-2.41537512287838e-01  1.48994848324771e+00 
 3.28262396148631e-01  1.63372368297498e+00 
-1.63198100807768e+00  2.57636635712094e-01 
-2.32764015666985e-01 -1.63862987391371e+00 
 1.63238876663972e+00 -3.16653777657287e-01 
 1.09179796527110e+00  1.59187014342102e+00 
 1.09585751460447e+00 -1.61769438379497e+00 
-1.28017008675464e+00  1.61050016014224e+00 
 1.45273347386350e+00 -1.57233768236476e+00 
 1.66779605111293e+00 -1.32353306254470e+00 
 1.45357601932800e+00  1.55346293311864e+00 
 1.65691813076964e+00  1.25320786590797e+00 
-1.55662872477853e+00 -9.84406756790093e-01 
-9.43311653225083e-01 -1.53799643421140e+00 
-1.63848266795950e+00 -1.34092164091337e+00 
-1.04030718775549e+00 -9.49890145371743e-01 
-9.94816831867773e-01  1.05431091843550e+00 
 1.14487844500235e+00  9.31225737272623e-01 
 9.72330817107185e-01 -1.04568213247624e+00 
-1.58735653302137e+00  1.00479676086879e+00 
-1.60362792444110e+00  1.37624817810097e+00 
-8.42219945027262e-01 -1.20224920876304e+00 
 1.21889694844646e+00 -8.50379075585245e-01 
 1.55396103513031e+00 -9.49149103189929e-01 
 1.38264081083166e+00 -1.49290248009791e-01 
-1.03916308415238e-01 -1.37091843451257e+00 
-1.69536118904362e+00 -1.69549872508965e+00 
-1.35249814906809e+00  1.27979443067718e-01 
-1.73437048330057e+00  6.80533658363535e-01 
 9.97293052767996e-01  1.22984883734392e+00 
 1.72209883001953e+00  1.66133415980532e+00 
 1.72410590499529e+00 -1.67917414898189e+00 
-1.25019570786096e+00  8.79532083566156e-01 
 6.73187698196960e-02  1.35434698050683e+00 
-1.67675960223915e+00  1.69734966764864e+00 
-1.33608989944406e+00 -1.63359270807456e+00 
 1.68934060337142e+00  8.07134338779240e-01 
 1.64874576635584e+00  4.06407563228978e-01 
-1.72119154153466e+00 -7.22406408865359e-01 
-1.60736935401705e+00 -4.31490254573946e-01 
 7.55139857273889e-01 -1.73916309623748e+00 
 4.49509530786292e-01 -1.61778759405250e+00 
 7.19244773244461e-01  1.72007424505690e+00 
-9.18721583873103e-01  1.60915757769140e+00 
-6.51681264342250e-01 -1.72199870181093e+00 
-4.69320850730477e-01  1.28473072004704e+00 
 4.65759027762029e-01  1.11381758206765e+00 
 4.13741362072561e-01 -1.28010579242817e+00 
-1.27119539093757e+00 -3.98566961446138e-01 
 1.28111277691337e+00  3.74182463761035e-01 
-1.31310123729602e+00  3.80682124206091e-01 
 1.43633855177334e+00  9.88678153355012e-01 
 1.72471277711200e+00 -6.74641192814336e-01 
-1.79774611436562e+00  1.22026123474244e+00 
-2.70101472706924e-01  1.75935257555256e+00 
-9.92300617598579e-01  1.35052225792674e+00 
-5.91207161663439e-01  1.65208251312854e+00 
-4.91265804444904e-01 -1.13194491356931e+00 
 1.13662252690814e+00 -5.03733487765020e-01 
 1.69243915004605e-01 -1.74709187064628e+00 
-1.74145967811425e+00 -1.57530151449047e-01 
-2.32115638052869e-02  1.64747434445642e+00 
 9.58614163600516e-01 -1.30851939710114e+00 
-1.28991216813422e+00 -9.11245121962282e-01 
 7.77346943664228e-01  9.90657297294569e-01 
-7.52111766181085e-01 -9.29263646758933e-01 
 9.37864516834801e-01 -7.56824234169246e-01 
-9.78514913185867e-01  7.34958398120880e-01 
 8.59559347546468e-02 -1.21148750992610e+00 
 1.16320051046104e+00  6.41321623974056e-01 
-1.16925917463619e+00 -6.97898013936907e-01 
 1.22245208204449e+00  5.78002094181675e-02 
 7.20834333677458e-01 -1.17889463648513e+00 
-7.46126822004018e-01  1.18267528668967e+00 
-1.20149944030433e+00 -7.54402289345395e-02 
-1.80349431412492e-01  1.21902312971679e+00 
-3.18409570048663e-01 -1.34952598109869e+00 
 3.53400522380490e-01  1.32616023828521e+00 
 1.35315506139405e+00 -3.55423631438270e-01 
-1.21475887668772e+00  6.16685819747452e-01 
-7.44474924197135e-01  9.32425076536931e-01 
 7.26809988577202e-01 -9.33431710042208e-01 
-9.29563707144541e-01 -7.16533960531377e-01 
 9.50708225914738e-01  7.11199920504270e-01 
 2.28937176765211e-01  1.15208285312841e+00 
 1.04547034776787e+00  4.96907675442623e-01 
-1.04046969965370e+00 -5.14166660977635e-01 
 5.23844010660195e-01 -1.04495247290115e+00 
-5.43551393181077e-01  1.04643226176477e+00 
-1.80973885336333e-01 -1.17166105064818e+00 
-1.08166181021355e+00  4.46685259677764e-01 
-1.15247501694406e+00  1.89685693646812e-01 
 1.17682665766012e+00 -2.01475786943126e-01 
