           108            168 
            20             19             94              0            164             11              3              0              0              1 
            52              1             65              4             14            137              0              0              0              1 
            77             39             91              6            101             44              0              0              0              1 
            53             44             66             58             45             20              0              0              0              1 
            25             26             96              0             12            144              3              0              0              1 
            56             15             67             25             23             55              0              0              0              1 
            36             35             82              0              8            147              3              0              0              1 
            54             68             82             33            116             60              0              0              0              1 
            21             20             83              0             11            145              3              0              0              1 
            55             69             83             17            118             62              0              0              0              1 
            74             22             97             69            117             70              0              0              0              1 
            59             12             70             21             53             54              0              0              0              1 
            43              7             88              0            127             79              3              0              0              1 
            60             33             71            119             38             97              0              0              0              1 
            28              5            108              0            105            168              3              0              0              1 
            27             28            107              0            168            166              3              0              0              1 
            60             71             73             94             98            159              0              0              0              1 
            71             49             73             31            128             97              0              0              0              1 
            74             51            102            100             28             22              0              0              0              1 
            70             51             74              9             99             54              0              0              0              1 
            39             40             91              0            133             83              3              0              0              1 
            63             53             75             47            134             46              0              0              0              1 
            50             72             76             27            104             64              0              0              0              1 
            72             61             76             16            121            103              0              0              0              1 
             5             92            108            135             52             95              0              0              0              1 
            50             92             66             52            136             40              0              0              0              1 
            65             78            100            108            139            137              0              0              0              1 
            65             55             78              1            140            107              0              0              0              1 
            41             42             90              0            131             77              3              0              0              1 
            64             57             79             49            132             80              0              0              0              1 
            51             62             89              7            129             28              0              0              0              1 
            62             54             80             13            142            129              0              0              0              1 
            24             81             93             56              3             24              0              0              0              1 
            67             52             81             15              3             55              0              0              0              1 
            37             36             98              0            147            157              3              0              0              1 
            68             58             82             35            148             88              0              0              0              1 
            22             21             97              0            145             91              3              0              0              1 
            69             59             83             19            146             90              0              0              0              1 
            33             60             84             94            120             71              0              0              0              1 
            84             60            103            119             37             68              0              0              0              1 
            76             61            101            104             73            165              0              0              0              1 
            61             17             85             16             26            123              0              0              0              1 
            61             85             99            122             63            150              0              0              0              1 
            16             56             99             25            149             63              0              0              0              1 
            38             87            104             67            160            126              0              0              0              1 
             7             38            104              0            125            127              3              0              0              1 
            88              7            104             93            126             42              0              0              0              1 
            73             49             88             98             29             42              0              0              0              1 
            62             80             89            112            141            111              0              0              0              1 
             4             89            105            156            141             75              0              0              0              1 
            42             79             90             48            132            109              0              0              0              1 
            79             57             90            110             43            131              0              0              0              1 
            40             75             91             39            134            101              0              0              0              1 
            75             53             91            102             44            133              0              0              0              1 
             5             77             92              6            136            105              0              0              0              1 
            77             66             92             20            106            135              0              0              0              1 
            52             65            100             82            107            152              0              0              0              1 
             2             93            106             24            151             10              0              0              0              1 
           100             78            106            107            163            151              0              0              0              1 
            78             55             94            108             62            163              0              0              0              1 
            89             80            105            129            161            130              0              0              0              1 
            80             54             95            112             60            161              0              0              0              1 
            56             81             96             55            144             74              0              0              0              1 
            81             25             96             56             85            143              0              0              0              1 
            21             83             97             89            146            117              0              0              0              1 
            83             59             97            118             70            145              0              0              0              1 
            36             82             98             87            148            115              0              0              0              1 
            82             58             98            116            158            147              0              0              0              1 
            56             86             99             74            150            124              0              0              0              1 
            86             61             99             73            123            149              0              0              0              1 
            93            100            106            152            139            138              0              0              0              1 
            93             52            100              3            137            151              0              0              0              1 
            26             27            101              0            166            154              3              0              0              1 
            86             26            101             12            153             73              0              0              0              1 
             4             23            102              0             22            156              3              0              0              1 
            89              4            102            130            155             28              0              0              0              1 
            37             98            103            115            158             32              0              0              0              1 
            98             58            103            148             68            157              0              0              0              1 
            60             73            104             97             42            160              0              0              0              1 
            87             60            104             37            159            125              0              0              0              1 
            80             95            105            142            162            141              0              0              0              1 
            95             34            105             76             75            161              0              0              0              1 
            78             94            106            140            164            139              0              0              0              1 
            94             19            106             81             10            163              0              0              0              1 
            76            101            107            121            166            167              0              0              0              1 
           101             27            107            153             96            165              0              0              0              1 
            76            107            108            165            168             64              0              0              0              1 
           107             28            108             96             95            167              0              0              0              1 
-1.00000000000000e-01  0.00000000000000e+00 
-5.00000000000000e-02  0.00000000000000e+00 
 0.00000000000000e+00 -1.00000000000000e-01 
 0.00000000000000e+00 -5.00000000000000e-02 
 0.00000000000000e+00  5.00000000000000e-02 
 0.00000000000000e+00  1.00000000000000e-01 
 5.00000000000000e-02  0.00000000000000e+00 
 1.00000000000000e-01  0.00000000000000e+00 
-9.66487913597319e-02 -2.56712120614319e-02 
-8.67763462405712e-02 -4.96977437429156e-02 
-7.10353091305034e-02 -7.03845498439382e-02 
-5.04914697857872e-02 -8.63169246374715e-02 
-2.65684700018288e-02 -9.64059977478680e-02 
-9.66487913597319e-02  2.56712120614319e-02 
-8.67763462405712e-02  4.96977437429156e-02 
-7.10353091305034e-02  7.03845498439382e-02 
-5.04914697857872e-02  8.63169246374715e-02 
-2.65684700018288e-02  9.64059977478680e-02 
-4.83044732391189e-02 -1.29103781931920e-02 
-4.33120380383924e-02 -2.49813402554957e-02 
-3.53553390593274e-02 -3.53553390593274e-02 
-2.49813402554957e-02 -4.33120380383924e-02 
-1.29103781931920e-02 -4.83044732391189e-02 
-4.83044732391189e-02  1.29103781931920e-02 
-4.33120380383924e-02  2.49813402554957e-02 
-3.53553390593274e-02  3.53553390593274e-02 
-2.49813402554957e-02  4.33120380383924e-02 
-1.29103781931920e-02  4.83044732391189e-02 
 2.56712120614319e-02 -9.66487913597319e-02 
 4.96977437429156e-02 -8.67763462405712e-02 
 7.03845498439382e-02 -7.10353091305034e-02 
 8.63169246374715e-02 -5.04914697857872e-02 
 9.64059977478680e-02 -2.65684700018288e-02 
 1.29103781931920e-02 -4.83044732391189e-02 
 2.49813402554957e-02 -4.33120380383924e-02 
 3.53553390593274e-02 -3.53553390593274e-02 
 4.33120380383924e-02 -2.49813402554957e-02 
 4.83044732391189e-02 -1.29103781931920e-02 
 1.29103781931920e-02  4.83044732391189e-02 
 2.49813402554957e-02  4.33120380383924e-02 
 3.53553390593274e-02  3.53553390593274e-02 
 4.33120380383924e-02  2.49813402554957e-02 
 4.83044732391189e-02  1.29103781931920e-02 
 2.56712120614319e-02  9.66487913597319e-02 
 4.96977437429156e-02  8.67763462405712e-02 
 7.03845498439382e-02  7.10353091305034e-02 
 8.63169246374715e-02  5.04914697857872e-02 
 9.64059977478680e-02  2.65684700018288e-02 
 7.82084318710536e-02  1.11202414808078e-02 
-1.24638797955840e-02  7.74960035315612e-02 
-1.15087131735041e-02 -7.63751209315132e-02 
-7.76802618977533e-02  1.04016627722862e-02 
 3.00003765370258e-02  7.04903666323001e-02 
 3.02010362306777e-02 -7.17564681747385e-02 
-7.21282661563698e-02 -3.00860451101090e-02 
-6.38907612917131e-02  4.57490438217545e-02 
 6.13311220119259e-02  4.71091640337856e-02 
 6.09683102885837e-02 -4.90943382763848e-02 
-4.74919768876382e-02 -6.10585919508370e-02 
 7.15049222027709e-02 -1.87255917688256e-02 
-4.25295428000937e-02  6.58097714448439e-02 
 1.03133313282392e-02 -7.92123467404748e-02 
 5.00879081342357e-02  6.51575073380097e-02 
 7.63468466395182e-02  3.19277016405258e-02 
-8.04691169239480e-02 -1.05414432862854e-02 
 9.18698795996073e-03  7.85386805165714e-02 
-7.70158326203156e-02  3.10736823636633e-02 
 4.99898185826747e-02 -6.60307566235276e-02 
-6.57046898972300e-02 -4.99709067977629e-02 
-3.22256659185100e-02 -7.58023724472385e-02 
 8.33783801254632e-02 -7.53423763899527e-03 
-3.15133121785395e-02  7.80757029603753e-02 
 7.07673228073193e-02 -3.41563457001105e-03 
-2.50474969188439e-02 -5.88488521657589e-02 
 3.90471876713193e-02  5.03714376176195e-02 
-2.55272300995666e-02  6.44344856807502e-02 
 1.25610347565721e-02  6.12416282856983e-02 
-6.74108263482459e-02 -1.46206486603388e-02 
 5.94678662839012e-02  2.43709550321461e-02 
 1.51026308773316e-02 -6.57916693796528e-02 
-6.00958823855022e-02  2.38507575926355e-02 
 3.87165967507882e-02 -5.14633839015009e-02 
-5.10871320960873e-02 -3.86259255486017e-02 
 7.48549825943995e-02 -3.51680857217644e-02 
-5.49648489454198e-02  7.07093383350618e-02 
-4.67025717731992e-02  4.91542644261566e-02 
 5.63743079369411e-02 -1.91257440177665e-02 
 6.10699070517521e-02  6.15584817346852e-03 
 2.49802336341574e-03 -6.46737256945302e-02 
 4.77027106129733e-02  3.64376471996749e-02 
 2.39000634827210e-02  5.47439887626259e-02 
-5.83112793940353e-04  6.54206690141190e-02 
-6.06201982636138e-02  6.02882240959233e-03 
-5.68206534107835e-02 -2.14889228563848e-02 
 2.20676399045718e-02 -5.62742076929453e-02 
-4.98713185096269e-02  3.58181490310739e-02 
-3.67926570434785e-02 -4.74401493525835e-02 
 4.74862084464790e-02 -3.83709920537408e-02 
-5.58246067881858e-02  6.03613935743510e-02 
-6.89723176040096e-02 -3.28816122706352e-03 
-3.27958305933840e-02  5.19306724820843e-02 
-9.39371298442485e-03 -5.96404344061842e-02 
 5.90834615845944e-02 -3.09110153489963e-02 
 5.96701555396504e-02 -8.00358339605444e-03 
 1.05157344677022e-02 -5.70088152012495e-02 
-5.86880781442953e-02 -7.71321475456448e-03 
-2.16828972064578e-02  5.35617404354220e-02 
-1.21945830147901e-02  5.98695619834952e-02 
